"Gene","GTEX_BRAIN_all","GTEX_nigra","Astrocyte","DaN","Endothelial","GABA","Microglia","ODC","OPC"
"SLC25A37",13.3418674744415,10.4598623188406,189.028555848703,39.6009926071418,145.564017104292,73.286791120184,672.371737628662,63.4716328619117,69.6400690206459
"SLC25A39",45.9541442635365,40.4696376811594,33.2715946617393,38.6058252733047,36.9606540453497,62.9564437675231,23.4589106310578,35.5990834679118,32.7387430535945
"SLC25A44",14.1808875425975,9.20875362318841,7.61564537280325,6.77507755137326,16.037748899854,9.58372495030692,11.654786930527,15.9032880232997,18.3920448594143
"SLC25A48",3.7548111397198,4.80972463768116,52.4570379376192,2.22635882082187,22.3332897045939,2.97050321050068,19.6214607834796,40.2169728338747,17.5652145592901
"SLC25A48-AS1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC26A1",2.20872514577811,0.975698550724638,NA,NA,NA,NA,NA,NA,NA
"SLC26A6",6.78181938659599,4.67807971014493,10.4397336832436,18.164394013358,7.83192341064274,6.77902263879849,4.17178023029043,5.49989197387314,6.12064240060558
"SLC26A9",0.719240023854601,1.46104492753623,4.26857327183179,0,0,2.61702671401944,1.1592117107947,7.32881334302016,0.2371690927879
"SLC2A13",7.61950420295343,9.59294202898551,78.0144158912808,766.718814456344,18.5689306299506,301.833127826408,128.182998775214,16.9129657994414,207.891603627289
"SLC2A4",1.52177046951912,2.51572608695652,6.92028601998798,0,12.6643772755219,1.58976951521568,0,0.246255330356306,0.37314689671116
"SLC35G5",0.294855967436577,0.314324710144928,0,1.28755806886891,0,0.654859548998229,0,0.236151429033487,1.05028888195698
"SLC35G6",0.136663491101855,0.0590355072463768,NA,NA,NA,NA,NA,NA,NA
"SLC38A1",23.1574937145021,13.8046666666667,198.064874394618,151.728538419526,98.3464596772754,187.742844168536,41.9664394231896,30.578966746104,98.0298675472745
"SLC38A2",34.0570310488451,32.6463768115942,144.21213873096,92.9016182583543,147.788237492066,48.8184764880769,98.5999705707486,128.185655718818,106.848551287229
"SLC38A4",0.0461297296478607,0.026202731884058,18.4437793231131,2.91246900631254,26.2021729691931,14.4577221662117,14.01008180799,1.62434718096753,6.94368381618021
"SLC39A1",18.6706633850814,20.6247898550725,35.6079811440653,12.5459151833922,31.6627635108953,10.2942273046959,55.8767809200751,27.1220485407505,24.3997120870578
"SLC39A14",9.47785028398334,6.58162246376812,46.036344784736,19.8017181880706,67.1892050761604,49.6593506450551,15.4903940763001,19.7494785332063,32.1494786508007
"SLC39A3",9.06602794396062,6.41541304347826,NA,NA,NA,NA,NA,NA,NA
"SLC39A7",37.040465732677,33.5779275362319,14.1854593962374,14.5791560791484,25.20042208623,20.3234452750057,21.0886484183158,17.9618577144729,30.4797445099904
"SLC41A1",19.754919727376,13.3347173913043,32.877642221432,10.7507237692624,25.3872320224647,10.8591547891323,7.62960070255938,12.4229290732544,12.4315374532317
"SLC44A1",28.9343892464975,46.2164492753623,1199.28728604248,382.751374690961,1041.40337635216,217.896526009047,925.360408829617,3038.47789281289,711.35424649914
"SLC44A4",0.117171204846649,0.0481451231884058,1.62070354569615,0,15.8982511923688,0.563181026656485,3.59684925005157,1.12251921647644,0.220452430113273
"SLC45A3",9.87063574403635,20.6175869565217,17.8432472430812,14.2013178822994,46.4994500317117,1.56137532183849,17.4069850861812,72.3266164399591,3.62172252918482
"SLC49A3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC49A4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLC4A1",0.404937493752367,0.299794420289855,0.459195648806124,0,0,1.60177178559839,7.29646216324894,0.690817523001943,0
"SLC50A1",8.51446796667929,7.46597101449275,9.51519554843936,6.79211203251464,24.6077277984951,7.23885612941837,13.5839030586747,8.13083131627328,5.65762253991345
"SLC5A2",0.306161856493752,0.109116014492754,0,0,0,1.52163228538518,0,0.860624316728889,0.455793707767864
"SLC7A2",3.85652234002272,1.84783260869565,31.6092878676756,0,14.3592887246591,1.30712202207473,5.25320359267858,6.62662798806164,16.0722458161952
"SLC9A2",0.637727042786823,0.512012463768116,8.48023256485084,8.52964830163008,3.54034936167501,8.27125114118069,13.0396348198747,7.28542964873127,6.73036048719202
"SLC9A4",0.0134405948504354,0.018039847826087,NA,NA,NA,NA,NA,NA,NA
"SLCO4C1",0.154184725104127,0.0580500289855072,1.24450978204864,4.03412543743366,0,2.36968166787274,1.78650725999197,1.01230085802693,1.71863303084481
"SLCO6A1",0.00832268951154866,0.0159055072463768,2.71796818523283,0,0,0,5.61042521883977,5.04693206988496,0
"SLX1A",1.04837981446422,0.662393405797101,NA,NA,NA,NA,NA,NA,NA
"SLX1A-SULT1A3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SLX1B",0.13354867095797,0.0842977536231884,NA,NA,NA,NA,NA,NA,NA
"SLX1B-SULT1A4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMAD4",11.2985335100341,6.34532608695652,25.9551154166168,10.1338450096386,62.1754114868761,13.6751216153892,33.3818766915076,34.4472267290152,27.8071961983623
"SMAP1",6.18576645210148,4.88200144927536,107.703363631982,160.915838622197,100.705293441015,142.28659247973,75.9890824083483,83.0940311493545,132.738143555738
"SMARCC1",11.5333551684968,14.2885217391304,92.5932732397617,33.7647336461979,108.519550493294,81.3815766145854,132.408476987584,115.120360219375,133.975434199085
"SMC3",18.0941522150701,12.9430869565217,44.2347258830404,46.4791423041305,59.3871950115328,66.0019992969417,49.4893107866805,56.820471272615,59.5397927156217
"SMC4",1.81945469519122,1.43923985507246,27.0230438297786,28.4574758421089,13.9021221450297,5.55644575448419,51.4872961229723,55.1366252970925,18.3342786962514
"SMC6",5.86526285497917,4.62594927536232,67.1069832479692,86.2061389849582,77.4295167915178,85.1225227663664,29.8731549839169,74.5668668164095,78.8324695493801
"SMG1",13.8440805376751,5.89107246376812,120.624402905063,89.2356612276351,135.244546101392,90.3544528568028,171.627872019167,128.887010967573,99.924652203715
"SMG1P2",0.515791271488073,0.358228550724638,NA,NA,NA,NA,NA,NA,NA
"SMG1P5",0.384236414615676,0.2047535,NA,NA,NA,NA,NA,NA,NA
"SMG1P6",0.664899522907989,0.541389202898551,NA,NA,NA,NA,NA,NA,NA
"SMIM15",15.5174210526316,15.4365217391304,16.1423450912464,15.057377510327,14.4011997679593,19.3639882690934,27.6343624710198,16.2338021681793,25.9440538456516
"SMIM15-AS1",0.166246879969708,0.135931304347826,NA,NA,NA,NA,NA,NA,NA
"SMIM40",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SMNDC1",8.37449806891329,6.5558768115942,13.1442777459414,18.7122620057207,12.7540328349693,17.149594529356,15.0702104899839,14.7996201000679,27.370768879761
"SMU1",13.8772321090496,11.2026449275362,24.294242100692,43.1908889701029,26.0038001373729,39.507855252378,50.2549062569363,39.6074942680574,25.5757797661139
"SNAP47",16.5862374100719,7.432,20.6878274784708,38.6741944341025,14.8011516056026,55.1301853569083,20.1934465847701,13.5445671469657,23.6555070249423
"SNCA",57.2681294964029,49.3962608695652,136.217095232446,1015.72378697638,120.29450533744,238.553710050374,202.844836546981,199.289190580512,144.281497425837
"SNCA-AS1",0.167640817872018,0.138316065217391,NA,NA,NA,NA,NA,NA,NA
"SNHG26",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SNHG32",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SNORA112",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SNORA15B-1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SNORA15B-2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SNORA19",0.000981029912911776,0,NA,NA,NA,NA,NA,NA,NA
"SNORA22",0.108475853843241,0.0565275362318841,NA,NA,NA,NA,NA,NA,NA
"SNORA30",0.00250844377129875,0,NA,NA,NA,NA,NA,NA,NA
"SNORA33",0.0495740249905339,0.0141195652173913,NA,NA,NA,NA,NA,NA,NA
"SNORA38",0.0950060469519122,0.0611963768115942,NA,NA,NA,NA,NA,NA,NA
"SNORA40B",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SNORA47",0.346354850435441,0.212534782608696,NA,NA,NA,NA,NA,NA,NA
"SNORA48",0.0143854979174555,0.0145420289855072,NA,NA,NA,NA,NA,NA,NA
"SNORA49",0.0945014691404771,0.0477036231884058,NA,NA,NA,NA,NA,NA,NA
"SNORA58B",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SNORA63D",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SNORA63E",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SNORA67",0.0041900795153351,0.00491521739130435,NA,NA,NA,NA,NA,NA,NA
"SNORA70E",0.0152245134418781,0.00641159420289855,NA,NA,NA,NA,NA,NA,NA
"SNORA75B",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SNORA80C",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SNORA80E",0.102720314274896,0.0580992753623188,NA,NA,NA,NA,NA,NA,NA
"SNORA94",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SNORA99",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SNORA9B",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SNORD10",5.40635123059447,3.89640797101449,NA,NA,NA,NA,NA,NA,NA
"SNORD100",0.0378753502461189,0.0259536231884058,NA,NA,NA,NA,NA,NA,NA
"SNORD101",0.0057541461567588,0.011054347826087,NA,NA,NA,NA,NA,NA,NA
"SNORD118",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SNORD121A",0.0108496024233245,0.00199202898550725,NA,NA,NA,NA,NA,NA,NA
"SNORD121B",0,0,NA,NA,NA,NA,NA,NA,NA
"SNORD153",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SNORD166",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SNORD32B",0.0128885649375237,0,NA,NA,NA,NA,NA,NA,NA
"SNORD48",0.00990022718667172,0.00835507246376812,NA,NA,NA,NA,NA,NA,NA
"SNORD52",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SNORD65C",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SNORD89",3.21144184021204,2.80966449275362,NA,NA,NA,NA,NA,NA,NA
"SNORD93",0.00168795910639909,0,NA,NA,NA,NA,NA,NA,NA
"SNORD97",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SNRNP200",40.5780598258236,20.4017101449275,42.4118362248022,19.4208633893611,60.4916003589336,47.0846797491101,37.2641711137268,40.7602477477616,66.9221295101111
"SNRNP35",9.2701253313139,9.12965942028985,39.7563955460058,49.7345137387657,40.2260762902176,40.4859608468852,27.8122933588538,52.2654268707505,46.044033340225
"SNX20",0.736250620976903,1.33886565217391,0.516104801929715,0,0,0,0,0.0183019722937423,0
"SNX29P2",0.418588009087467,0.438285217391304,NA,NA,NA,NA,NA,NA,NA
"SOCS3",19.4199393032942,26.8086282608696,3.35692439798381,0,61.7469047330148,0,34.6495572780905,1.13874906299719,3.48427440635328
"SOCS4",5.03592446043166,5.08469565217391,13.2238324891889,22.5582317113847,13.259873526349,13.8353432631336,13.349911985789,16.0477016595591,5.88833422752467
"SORBS3",36.9194316546763,28.6605072463768,44.1135825080514,8.84897232740792,62.8449578871739,13.566038400405,23.886205570147,13.4930111552441,46.0741162284719
"SOST",0.0642360405149565,0.0507795869565217,NA,NA,NA,NA,NA,NA,NA
"SOWAHB",1.54017961188944,0.309637072463768,NA,NA,NA,NA,NA,NA,NA
"SOX15",13.9328582733813,7.26028260869565,8.61294728860029,52.9518938807719,27.5191321329491,49.0425291357585,0.863818943549431,3.83443712352224,38.1295904100828
"SPATA19",0.13758333585763,0.0348738405797101,NA,NA,NA,NA,NA,NA,NA
"SPATA32",0.0478093540325634,0.0313913043478261,NA,NA,NA,NA,NA,NA,NA
"SPATA46",0.29957738432412,0.117184644927536,NA,NA,NA,NA,NA,NA,NA
"SPATA7",7.35134751987883,4.38954710144928,63.9197235325138,125.502488503963,39.9015451516559,219.288386551467,41.3677320519602,72.3383291135363,58.9167043053103
"SPC25",0.427053911397198,0.491447463768116,6.14139464105103,17.7469749483204,170.777558369195,6.40257209218722,4.69536821868295,2.75324085605357,59.0747942248925
"SPEM1",0.0378512078758046,0.0160069565217391,NA,NA,NA,NA,NA,NA,NA
"SPEM2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPEM3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"SPINK4",0.0247886633850814,0.0108852898550725,NA,NA,NA,NA,NA,NA,NA
"SPINK8",0.820382014388489,1.0989797826087,8.68824005915777,2.93738172384259,11.4813198925349,5.24410337379101,1.19781960574019,7.85904221210989,6.66330819534752
"SPN",0.448063982961,0.871767608695652,NA,NA,NA,NA,NA,NA,NA
